user_id	user_screen_name	influence	credibility	n_rumors_propagated	n_rumors_stifled
3003739203	Francisco Putan	0.664848	0.552978	8	31
19066048	Mark Nottingham	0.2225	0.762202	5	5
3574875675	Open Britain Press	0.895438	0.505775	22	46
773798108	Sue Whitaker	0.861871	0.079746	15	7
316534905	Cem Ulutash	0.233095	0.314156	42	16
18314339	Rhymer Rigby	0.451069	0.079602	13	38
322054650	Alessandro	0.421609	0.315856	49	28
33684466	William Fleming	0.600872	0.347948	23	39
615266821	Ivana Acosta	0.706686	0.102707	13	17
46543136	Dave Trader	0.037368	0.361868	36	29
2423800273	John Morley	0.775093	0.254499	22	30
540026765	Indy Business	0.332492	0.885799	9	37
23290375	Leslie Appleyard	0.34299	0.838714	39	26
966442706	Wok Chi Steve	0.65149	0.537735	34	26
375864094	~TxTRUMPGirlie	0.058495	0.678103	49	34
87300191	Sophie Marette	0.965946	0.38541	44	34
582785175	?Nicolaaaaaaaargh?	0.303912	0.32526	36	40
2325428136	NordicDigiBizSummit	0.69118	0.506831	43	2
284079472	Tony Fitzpatrick	0.264462	0.728103	6	6
3005650478	Cedar Consultants	0.954425	0.903447	42	16
70098898	Mig's Cruyff turn	0.884783	0.670918	6	33
23318055	Paul Tang	0.903084	0.773078	4	7
706148599604731000	Ralph E.Shields	0.762582	0.727639	12	49
143101628	georgegaz	0.350765	0.803393	16	50
2422664844	(((Indeed)))	0.203805	0.910204	50	45
708437744830144000	Pc sheep News	0.712413	0.871036	19	1
3899337568	Elizabeth Lewton	0.21231	0.304193	47	48
295777668	Mike Daley	0.995145	0.621209	47	39
3674315783	YesDay Scotland	0.256007	0.357697	22	25
19595271	Francesco Tacchini	0.094024	0.120706	9	46
2798864939	Radio NewsHub	0.145302	0.913093	35	37
2598237685	Yung Tub	0.832438	0.962961	5	11
3741233607	Great-Stuff	0.424836	0.803388	9	1
504399011	Alexander Titov	0.637963	0.187364	26	44
3190902729	Jude	0.381113	0.118402	20	17
2327960401	Mayfair FX	0.033305	0.28571	12	19
299137652	Anna Lewis	0.460736	0.639023	10	23
2801566371	Opera Capital Mgmt	0.748471	0.88698	31	36
2721681444	Robert Charleston	0.409647	0.417066	4	50
387938876	Lula	0.972834	0.265033	26	17
723153393783476000	WriteYou	0.01085	0.934791	16	50
1890578203	Morag	0.668399	0.610611	43	25
6361512	Fabrizio Goria	0.635784	0.386113	50	48
38371909	Breaking London News	0.667705	0.689854	6	36
3405661762	HTMA	0.253229	0.188435	41	31
392775853	Mark Fernandes	0.153498	0.002837	19	1
370119444	jeff mas	0.780296	0.762482	6	2
15687507	BBC Scotland News	0.326165	0.488879	27	1
2555352817	The Mad Stork	0.162782	0.379152	33	39
785490489923493000	SME FINANCE HUB	0.114039	0.042192	50	21
4126793249	infofixksa	0.845577	0.972576	42	49
1295283162	Susannah C	0.020041	0.929202	35	13
74690148	Navin Rungta	0.04779	0.106026	11	38
2349364968	CheckIssuing.com	0.76001	0.305698	27	7
1172019914	Drake Slayer	0.981614	0.827232	20	6
1174810652	thierry rouby	0.224645	0.861649	32	3
23662898	Nicola Putnam	0.687099	0.850393	13	33
337734671	Peter Nurse	0.133404	0.819843	1	37
602249191	snow	0.919377	0.896061	12	16
8765912	Nigel Gibson	0.30038	0.862739	38	39
902450815	ThunderPoint	0.478054	0.63597	15	14
255211749	Mark Ereira-Guyer	0.924156	0.805845	23	30
2874869874	David Parker	0.890985	0.730972	17	19
321946361	Oxford Risk Ltd	0.852719	0.141496	26	17
770197184256049000	Bronwyn Curnow	0.440632	0.900105	27	41
4047366395	John Cairns	0.67281	0.957081	16	48
62128121	Jairo Rodriguez	0.609758	0.672718	22	23
585917302	O'Maoilbheannachta	0.330728	0.710758	10	5
1006081536	Lord Linuspoint	0.34532	0.239004	22	18
706687183650844000	Muse & Poet	0.577223	0.034708	9	28
2285319241	media.info Worldwide	0.011052	0.417149	12	10
119347930	Thomas Buck	0.743732	0.294802	10	42
493407694	Sarkozy #NS2017	0.331386	0.010142	22	22
23449534	London Dance	0.526571	0.907339	23	22
44849238	A C Grayling	0.236911	0.741616	31	6
3300653637	World Affairs	0.212085	0.04896	15	48
252651103	Amer Waheed	0.872805	0.077215	40	19
356098405	Adam Coxen	0.446495	0.804437	25	3
22139822	Elizabeth Pfeuti	0.772874	0.037097	34	19
1461809641	Malcolm Berry	0.945888	0.885994	18	19
2170578789	Lino Leum	0.060359	0.638911	12	35
2978112105	SP	0.67815	0.237977	3	18
529960332	james dellow	0.91509	0.394669	42	39
4745204123	NOTBOT	0.968618	0.736457	27	30
405590291	John Withington	0.864197	0.625452	10	33
730771841120411000	Inquisitive Panda	0.218609	0.678849	36	27
772430092291153000	Vostrikoff	0.745894	0.595142	14	1
2977765102	No no no...Yes	0.231308	0.621017	21	45
748652298440679000	Shahbaz Akram Khan	0.545076	0.20516	1	45
960747942	Surbiton Cycles	0.175836	0.351296	36	48
763354486786195000	FOX News (Online)	0.697582	0.751987	38	1
338288413	John Smiths Bookshop	0.4039	0.847288	50	19
2240570938	Unimpressed European	0.421127	0.424238	16	4
120071356	BritishJobs Network	0.786528	0.388846	42	23
102491550	Mick Bower	0.553662	0.475938	46	9
748940974152355000	Mark	0.751968	0.25652	27	10
422958259	Sascha MÃ¼nnich	0.654599	0.129917	4	15
3166038078	Car Salesman Brendon	0.941683	0.892608	2	39
237342647	AnnonÃ© Butler	0.000981	0.493802	20	41
36924726	Clive Lewis MP	0.51992	0.688706	14	20
89886458	Technology News	0.733781	0.435755	18	23
131225476	Vincent Gibbons	0.679347	0.375836	24	4
18446493	Willshome	0.334989	0.070369	50	41
587436299	Forex Warrior	0.61651	0.812765	34	50
51557999	Trick or Tessa ????	0.039675	0.811468	24	14
3574875675	Open Britain Press	0.384332	0.435543	42	17
719966563	Caty Hugher	0.394561	0.986939	11	22
2327434344	Velvet Russell	0.844053	0.135919	37	21
1032058076	Ulrich Tromm	0.111378	0.526506	10	21
219738253	Geoff Pickering	0.735296	0.485681	36	20
16041298	??ppiixx??	0.388944	0.96028	46	24
1258712054	Helen Ross	0.941582	0.921941	37	40
228300826	K Pearson Roofing	0.35745	0.545847	2	48
887340002	La Fausse Parisienne	0.461394	0.471288	41	38
68361243	richard jenkins	0.673729	0.085762	2	11
18450348	DEPLORABLE??cafe.mic	0.817453	0.564816	45	42
1341631945	Mageve	0.001251	0.530655	13	9
749201777904455000	Benevolent Fool	0.629783	0.222665	10	29
18224069	Martin Campbell	0.001845	0.343423	36	21
45510215	Antony Loewenstein	0.895624	0.000224	39	50
2462110090	Jon	0.142994	0.753407	42	26
4832545726	Brexit Media Project	0.66852	0.636368	40	47
20717464	Sola Tayo	0.450069	0.972375	19	42
16925753	establishment hunter	0.83442	0.594955	14	29
210205453	fucktec	0.277155	0.240421	6	22
132970305	Avril Coelho	0.335586	0.949193	46	42
781178018454700000	Ann	0.537835	0.660628	48	13
487959047	Social Media Group	0.514962	0.437961	29	23
1438189796	Stefan Nilsson	0.652994	0.447515	8	43
2683210415	Susan L	0.35345	0.042491	2	46
790231951831621000	Ministry of Jam UK	0.333924	0.827161	22	24
65440904	Vivian Woodell	0.413486	0.36923	10	48
771742140	David Tumbarello	0.008494	0.802487	47	12
1918806157	Steve Nicolson	0.811833	0.642865	14	14
3131055880	GrumpyPurpleSloth	0.592556	0.631833	6	38
319683172	Lee Ward	0.398728	0.786401	2	2
1000155049	harlow keith	0.632614	0.846773	20	6
275843300	Kevin Veale	0.829373	0.039245	16	22
527430292	Sandra Hanna	0.065727	0.526608	8	18
365524314	The Mash	0.012546	0.891555	38	8
4269921252	Gardening	0.644506	0.895343	46	46
722011406	@SblendedKingston	0.275121	0.835938	13	20
237037490	Pete Owen	0.757554	0.034965	12	28
97401946	OneNewsPage US	0.305585	0.387445	34	20
4491811	Owen Blacker	0.147625	0.247023	34	44
2928019319	Martin Davies	0.320085	0.146874	13	9
710123098876420000	Tech Talk	0.144454	0.88788	28	45
17430503	mister35mm	0.709979	0.969948	17	34
153347053	Hetty Wilson	0.427089	0.370783	38	24
711881270	jabbar kaddem Doaim	0.699171	0.89389	39	20
710687244281991000	Nordammarketing	0.147774	0.009262	47	20
4919740877	NerdNewsFeed	0.902436	0.036546	17	30
744480047789146000	Maureen alcorn	0.963416	0.69988	45	31
342644076	Josh Lowe	0.716045	0.052054	33	8
468246172	Patrick	0.262618	0.71852	39	28
86820944	Lparra	0.94309	0.719781	4	21
4333388489	Ã†Ã°elfriÃ¾ Iding	0.713909	0.581222	44	34
21490014	Gunnerdon	0.528273	0.11161	43	37
1266742248	Pau Artal	0.837557	0.862084	27	25
3282923334	Danielle A Kingsbury	0.364544	0.251735	41	23
221569834	Lea Bridge Labour	0.972862	0.803292	23	50
2928019319	Martin Davies	0.222842	0.786166	31	44
16973333	The Independent	0.737317	0.383017	44	13
322569568	Tharin Blumenschein	0.852215	0.148562	21	29
19529794	lucy katz	0.804969	0.253987	15	43
3434395864	Graham Lake KSG	0.078328	0.91326	4	43
105095609	Texas Financial News	0.866517	0.592677	17	36
1974800288	Nora miller	0.56976	0.874974	31	17
1007315094	Immigration Bot	0.603744	0.26192	16	42
738753038018580000	The Daily Plebeianâ„¢	0.556443	0.447907	17	22
3402637000	Gil Paterson MSP	0.086003	0.361715	7	31
221083341	chris mcgrath	0.807814	0.730757	3	32
376814512	Faris Razif	0.820441	0.557178	3	18
385329297	?????DJEYE	0.524787	0.348056	5	1
69626356	CC	0.160781	0.036592	33	37
2348999696	peter wilkinson	0.06677	0.002617	24	17
788098	Iggy	0.489589	0.854227	27	34
307758952	Rhoda Gradley	0.495958	0.872669	12	2
16558943	PoliticsHome	0.254588	0.703966	25	42
742218018395172000	elsliza	0.55	0.950353	14	15
2369255125	carol macqueen	0.910873	0.142162	25	42
738360115275923000	Pedro Diaz	0.793781	0.760486	5	12
753741463	Toby	0.802072	0.312958	27	35
2765785161	ejt	0.293204	0.96187	17	24
219425028	Still Yes	0.634046	0.163913	22	13
708236253720928000	St Paul's Property	0.450851	0.063708	31	10
736156605365014000	Onur Sert	0.109697	0.413461	15	30
40443237	kate	0.048992	0.480194	6	25
276117506	NConway	0.228216	0.454612	13	2
88165761	Rikki Beadle-Blair	0.951662	0.675202	11	16
351630233	Veronica	0.59267	0.901828	22	18
161606606	Rod York	0.748781	0.206861	47	4
17695133	Helen121	0.623855	0.086881	46	15
577854784	IaIN	0.503031	0.479409	31	31
4459680809	Mohamed S. Salama	0.622509	0.453619	16	21
14849850	BrianBallsun-Stanton	0.788499	0.010993	35	8
477038952	Lynnsgr8byz	0.037338	0.751028	48	41
2967915124	Penny Brodie	0.216357	0.573938	19	37
35704979	Constantly Furious	0.42062	0.095874	35	12
565528129	PSGAshton	0.639771	0.334738	12	31
2338355248	Tiziana C. Grant	0.731255	0.885528	41	37
243749258	RocketBrains	0.430422	0.340169	44	6
3123338392	St Albans Green Belt	0.336277	0.150833	26	15
4781209639	Royal Capital Ltd.	0.57884	0.308133	21	10
31694548	MonroW	0.818959	0.109866	20	32
360386729	nuovaresistenza	0.3488	0.073299	46	23
1652629784	Asraf Sattar	0.443583	0.685068	13	12
857842375	Clare Griffiths	0.217595	0.925636	24	48
2184672177	Malcolm Claxton	0.55912	0.405753	4	48
2928019319	Martin Davies	0.401331	0.079582	5	40
2759833038	Tmak	0.454334	0.375099	7	34
755347597045276000	SMITA	0.060957	0.077112	50	49
19442509	??Sarah Spooks??	0.793481	0.38576	44	37
20599941	#Cutteridge	0.698856	0.728615	3	19
98152734	Gary Ormond	0.735209	0.379613	36	43
87300191	Sophie Marette	0.41549	0.938597	37	30
16746076	BI Finance	0.412963	0.292178	36	38
776368806553845000	LeaveMeansLeave	0.344296	0.435226	26	35
26735094	Kingston Guardian	0.876478	0.454018	49	20
740318593234161000	Biha	0.510751	0.464732	5	45
3726418461	Susanne Hagen	0.668017	0.325503	13	50
136261567	Phillip Jones	0.921251	0.2832	40	28
56137748	#indyheart	0.031605	0.459784	1	19
787220616705441000	Momenturn Witney	0.435512	0.935716	36	43
240855035	Daibhid Ceannaideach	0.310398	0.763553	21	12
791043180	Zach Evans	0.583877	0.49112	39	39
514299439	Rob Thomson	0.424767	0.939023	24	45
2351087548	recruitment news	0.039694	0.586196	49	43
134214438	ClaireyD	0.476613	0.688006	43	17
2783958585	Jase Carroll	0.054999	0.110465	6	21
123279409	Dan Parton	0.352546	0.856765	50	40
535728236	JimmyThePict	0.660569	0.470456	36	33
85285684	BCC Ltd	0.119889	0.457685	7	29
296367001	Sue Keen	0.216234	0.651946	8	15
94516912	Leonardo Facco	0.008221	0.266096	11	1
123074119	Vicky Walker	0.101823	0.424539	30	9
2785738674	Dan Bannister	0.245963	0.887669	24	32
298423919	No More Excuses	0.047964	0.259637	21	26
2236222567	asiankudos	0.572123	0.439149	19	7
21004961	Lane	0.783018	0.081471	20	7
4026408447	Noelle Anderson	0.783701	0.827971	40	11
82945615	Graham Smith	0.188815	0.267037	7	14
20925136	Damian Mac Con Uladh	0.630026	0.960207	22	25
1912212774	Philippa Thompson	0.620738	0.052591	27	9
902571277	Mohamed Naseer	0.529037	0.61589	44	49
253464864	Oor Leigh Cairngorm	0.308492	0.135963	4	42
559530477	EdinburghWestern SNP	0.117691	0.679837	22	46
26320600	BeWhat?	0.023443	0.050987	3	29
21202851	Ian Dunt	0.573764	0.73612	41	10
786224810271600000	Wake Up	0.490713	0.180938	31	24
391571054	?Ange?	0.007687	0.026419	35	16
2959259242	Expo2015 business	0.764668	0.773071	2	18
22653913	Brian Rogers	0.417943	0.000207	43	34
767453661391904000	PUBSITY	0.538671	0.317211	49	39
158458104	Patricia MacBride	0.584503	0.617749	4	43
23290375	Leslie Appleyard	0.836771	0.433167	6	33
47193960	neil	0.958045	0.455146	25	35
21202851	Ian Dunt	0.276607	0.024406	41	10
2510219524	GY ATHLETE	0.008966	0.808732	20	42
17038090	Reuters UK	0.041821	0.686254	13	31
2482857224	Yes Monifieth	0.366807	0.341598	16	4
1704544057	T.E.C.H.V.U	0.177872	0.367816	42	28
242078036	Simon	0.115767	0.043122	38	25
49838662	RadioRadio	0.986493	0.461994	3	30
1351512662	Johnny Pict	0.255572	0.261022	10	2
2364384266	red al	0.1537	0.886339	45	23
2270373860	Mamallysson	0.3307	0.569845	7	10
18500764	Jefferson Faudan	0.566944	0.489755	44	32
360661000	Phil Serafino	0.562431	0.82092	48	24
143491915	vividSpirit	0.953932	0.053572	5	13
159285637	Helena Jacobs	0.873411	0.198597	11	6
711088265286168000	Alixander Razali	0.656121	0.623272	5	7
80512142	Craig Le Grice	0.184575	0.210806	13	44
966442706	Wok Chi Steve	0.792591	0.754413	13	19
42336857	iNestcom	0.403632	0.35521	48	27
503503250	jenemm & hubby	0.595065	0.261731	15	4
2768062344	ItsNotNet	0.667031	0.155519	11	35
2689096890	Deplorable Spuds	0.593507	0.763074	45	18
353768363	O.J. Okwuadi	0.178001	0.536617	11	22
2342101993	A.D. #VotoNO	0.071924	0.359594	49	4
2928019319	Martin Davies	0.193333	0.627586	49	25
486473110	Vibewebsolutions.com	0.022573	0.354818	8	6
23014254	Forex Trading News	0.647655	0.648176	21	41
4230179493	ImportantNews	0.464269	0.289291	17	22
2327875854	UndebPlaidCymru	0.197437	0.381714	8	6
3236590245	DDOwen	0.660243	0.795415	31	12
4458834082	London App	0.398563	0.007968	6	4
704701342879584000	Ian	0.458839	0.816509	38	26
23290375	Leslie Appleyard	0.806597	0.499262	13	38
404693447	TomHealyNERI	0.856916	0.566136	48	2
38939605	Jurgen	0.680249	0.870618	2	3
1441907282	((KenStevens))	0.490101	0.850997	19	50
212273141	Julie Carey	0.606249	0.340686	27	34
1000645489	Cerovi?	0.54788	0.395807	41	9
570043126	Christopher Emsden	0.7879	0.525158	15	23
1248844698	Jack Kelly	0.650437	0.780163	17	13
348369667	FalceMartello	0.356155	0.134559	1	27
2507091685	DeeKosh noticeMe Pls	0.099745	0.524959	43	2
744480047789146000	Maureen alcorn	0.042747	0.85609	22	2
762118497254137000	Nickolay Volkoff	0.481283	0.084969	25	3
747499967040921000	Richard milne	0.051832	0.606203	18	12
762243130850676000	HuffFeed Int	0.014828	0.057935	7	45
143217416	Elvire Neira #NS2017	0.570331	0.368239	49	39
92018801	Anna	0.550794	0.50531	32	18
179842201	Gerdien Meijerink	0.659462	0.939729	2	41
2884508518	Alexander Phillips	0.260175	0.655627	32	9
555897144	Marcus didius falco	0.562758	0.824434	44	8
474033970	Maria Victoria	0.889629	0.955873	36	22
966442706	Wok Chi Steve	0.548131	0.081275	6	4
2734460614	Maureen Corrigan	0.548934	0.486835	6	39
749673114229940000	Julie Hickmott	0.069362	0.313659	45	27
296493118	Don	0.548669	0.820058	47	14
3083991707	Mark Venning	0.833298	0.928527	3	41
1316721312	int&rmitt]nt sig.al	0.045315	0.106249	30	7
2270373860	Mamallysson	0.716848	0.875299	19	49
3672525257	LGiU Scotland	0.127801	0.658802	9	47
3318703408	Lindsey Murray	0.899041	0.707987	14	22
3044818919	sarah barwood (Oor)	0.99182	0.913155	45	38
23433605	Michael	0.978007	0.132098	38	3
34713362	Bloomberg	0.886317	0.237204	1	30
332282618	HardRain	0.551723	0.126589	42	28
1588223234	Shetland Fishermen	0.418346	0.703422	31	1
21599979	Nehemiah Thomas	0.811854	0.475855	40	16
283592330	Chris Cathrine	0.483392	0.75375	11	1
3402085733	? Mona Lisa ?	0.701095	0.251497	5	19
2521717647	Adam Selene	0.424573	0.779645	49	16
966442706	Wok Chi Steve	0.423881	0.906962	16	36
3003471994	ZULEYDI P	0.275185	0.643432	16	19
1598802536	parva est	0.798499	0.23476	29	18
2583673568	eSmartMe	0.327199	0.332112	49	37
126597444	Mrs Trevithick	0.19213	0.980794	42	37
2995865536	Leigh Roache	0.374289	0.171995	20	28
311549242	shepzy	0.531709	0.340736	7	2
242368171	skinmysunshine	0.889845	0.139109	24	50
755071861214572000	FOX Music	0.872564	0.943641	13	10
888186206	Abby Crisostomo	0.844491	0.363312	30	9
123560362	Brian Groom	0.939604	0.875838	24	48
167380243	MartÃ­n DurÃ¡n GarcÃ­a	0.846239	0.090043	1	43
700701537	Robyn Louise Harp	0.016107	0.151631	19	9
19469224	??	0.87736	0.424314	47	29
3136162829	Sarah Louise	0.971157	0.752612	30	38
299983531	Juan	0.976704	0.542518	41	3
31400826	Boss Lady Mae	0.011366	0.065617	14	28
546013181	SJ2	0.507559	0.417132	14	49
2703767707	Ania Jedrusik	0.837412	0.681966	7	25
126957063	John Parkins	0.320048	0.856724	10	23
1209245539	Pete Farmer	0.805639	0.933985	16	20
2716758452	Hazel Rodgers  ?	0.249884	0.680862	45	33
67552497	Francesco Giumelli	0.872358	0.743346	46	39
519151321	SWEEPER ALERTS	0.143623	0.88865	38	6
2758478855	Phil Lomas	0.423066	0.322527	41	10
3267025308	Smitha	0.040134	0.759129	12	10
17466758	Ron Stewart	0.112417	0.485559	28	14
919658930	Mitsy Princell	0.543849	0.549419	18	18
23732525	Net Lawman	0.208627	0.286643	5	3
54178792	Mike Richards	0.000994	0.496494	50	12
43554444	Dr Julia Reid MEP	0.037964	0.756387	43	28
383683234	Julian Heather	0.978539	0.363015	6	41
466839587	Peter Grant	0.198889	0.384284	16	14
233173651	Ian Moore	0.134836	0.810897	8	35
475834466	Confectionery News	0.600902	0.066353	38	26
75220833	HAPTVM	0.442102	0.702531	40	23
1219628496	Catena	0.095722	0.576927	9	12
110013097	Renier PÃ©rez GarcÃ­a	0.892143	0.475162	43	22
2455301558	Gareth Corsi	0.19584	0.303699	31	21
481246956	Plus Accounting	0.472825	0.507229	35	27
260485202	Rory Scothorne	0.508885	0.819744	29	19
212432330	Tim James	0.115977	0.818992	17	32
708315480545746000	Jason	0.57305	0.33925	35	14
47916714	IBTimes UK	0.938782	0.919765	44	20
2562544931	Esperancita Uribe	0.569219	0.491173	16	33
20126118	Lesley Barker	0.299873	0.424344	34	34
763350821652299000	Richard Garnham	0.059178	0.725568	14	26
2841193233	Durham UCU	0.869525	0.047708	4	32
2626711654	Masudah Ali	0.165204	0.909115	28	35
1853894491	auntie_shaz	0.573866	0.833409	2	19
715474256889384000	Charlie DePrimo	0.79991	0.749744	49	14
538125921	FXStreet Deutschland	0.528545	0.729488	37	39
699936525476306000	Marcella	0.311996	0.077645	31	1
18446493	Willshome	0.316452	0.629739	24	1
268391975	SEGAWA	0.385579	0.07298	27	34
744480047789146000	Maureen alcorn	0.677719	0.48256	22	26
315950800	Korby Soobotin	0.54025	0.369985	20	49
26909348	Susan Myers (?)	0.559707	0.87717	15	41
92103672	Nitesh	0.771747	0.608686	39	21
429577872	Freeware Update	0.720187	0.276225	44	25
40004008	Dean T?ne	0.117895	0.517325	44	20
7228352	Jason S	0.287008	0.322723	33	24
79279200	Bartleby	0.63903	0.785138	49	19
17309168	Bruce Everiss	0.132038	0.476068	42	12
534484057	Daniel	0.547184	0.079768	27	33
21707108	Heleny Campoy ??	0.954205	0.656935	40	12
39450716	Michele Adduci	0.381799	0.83351	12	12
1582926121	Tech Aggregator	0.213476	0.509966	41	37
2527602240	Bloomberg Rome	0.076795	0.31605	38	31
109658145	Nasty Kirke	0.58706	0.255454	40	23
2517434106	Elnegociodigital	0.205754	0.363335	15	34
58214171	diane myers	0.046647	0.381038	16	8
2331523489	Mattia Bonini	0.74662	0.160706	17	3
192568265	BOSE SUDIPTO	0.046892	0.246912	21	22
278657223	Manuela Thomae	0.078952	0.133453	45	25
21087916	urbankova	0.368685	0.541927	35	9
458400863	Vrublux	0.720741	0.572741	36	15
3690103635	ReclaimDemocracy	0.507592	0.776635	28	28
11830	si egan	0.482803	0.638791	19	10
4704802428	Edges TV	0.186688	0.521619	44	30
2386872595	Engadget UK	0.922755	0.872572	28	42
47595870	Mortgage Introducer	0.72482	0.347011	40	6
266365573	HPs RedBeard	0.879755	0.111152	29	9
22606901	Betfair Exchange	0.218216	0.191563	48	42
144365572	connie sullivan	0.684837	0.015943	5	48
3340908196	Lady Muck o' Lochay	0.931854	0.162041	29	27
280450788	semantic web news	0.306814	0.101227	15	23
69223489	Bloguiemos	0.750198	0.151328	4	48
3257067453	LSE Brexit blog	0.035913	0.425777	45	31
187210167	Cliff Dixon	0.939879	0.196736	38	6
2866684139	Noi+Salvini-Sardegna	0.846867	0.156314	28	19
33857533	CV-Library.co.uk	0.099116	0.427935	11	35
228686553	Cornish Skipper	0.954724	0.797202	16	50
869684162	Irk Hudson	0.54411	0.888672	31	26
11868662	cmblakely	0.496662	0.109999	7	48
88932029	TEMITAYO AKEEM	0.658543	0.68992	16	43
567389065	Maruja Torres	0.689634	0.827783	35	7
487118986	China Xinhua News	0.300018	0.783559	48	45
787546010	Berkley Bear	0.407722	0.317734	9	1
2721145042	Bailey	0.151493	0.112509	37	37
2478164026	Susan Parker	0.893992	0.556846	8	11
745852214493777000	Adam	0.196133	0.567933	34	7
272858172	Pasquale Greco	0.193094	0.813571	19	21
17508028	Pepijn Vemer	0.08948	0.492828	31	46
3873775035	Amber Cat	0.298063	0.030094	41	17
471203774	Rob	0.884843	0.391539	33	15
138217998	Juanita Burleson	0.096406	0.653073	17	11
3331514968	Metis	0.162983	0.820237	2	48
737012300	Jenjens	0.224092	0.673266	5	20
723251650174017000	Live EU Debate	0.691928	0.823672	13	45
101840795	NYC Financial News	0.374575	0.572493	30	14
1050455592	ShineJob	0.538799	0.346816	18	40
736265328490057000	JÃ©rÃ©my Chauvet	0.016031	0.99088	7	14
3387644315	Alfred Albionâ„¢ ??	0.424886	0.947593	10	6
297286429	Eurotrash Lasance	0.783964	0.950088	22	44
14998564	Les Bonner	0.060965	0.70571	2	1
135199440	Rakin Niass	0.370283	0.979817	50	37
740159777234378000	#VoteRemain	0.490701	0.741271	45	47
24568370	Hazel McDonald	0.339871	0.334694	30	42
454368075	Bronya	0.980817	0.502862	12	45
47399805	Edwy Plenel	0.015528	0.716187	34	33
436975318	David Winsper	0.888061	0.74506	46	10
18340886	Ciara O'Brien	0.595289	0.954885	11	30
2234112997	Jim Oakes	0.92227	0.918458	26	15
782754501115523000	MarÃ­a Dolores Costa	0.567913	0.721529	29	16
3402085733	? Mona Lisa ?	0.353749	0.574632	39	26
1158164652	Graham Sutton	0.752503	0.016806	13	22
3419820196	Venom	0.49449	0.766142	3	36
348717206	Jamie Spencer	0.652998	0.572716	44	14
473102437	The Grauniad	0.1486	0.06307	9	39
2647459710	Eighth Wonder	0.668602	0.483505	50	26
3348858118	Peaceful-SunFleur	0.256635	0.678448	36	41
712736810661765000	Marie	0.836568	0.810872	40	40
316534905	Cem Ulutash	0.924272	0.355936	8	45
707595152307703000	Freedom!	0.05731	0.014603	50	12
61987976	Squire Trumpington	0.060399	0.941674	1	11
601102383	TechManics	0.193302	0.247186	40	31
1291998799	Damian Maye	0.308028	0.066233	6	16
31105169	Indy Politics	0.787598	0.166836	7	15
545166790	Annitarb	0.399646	0.676966	29	32
1181352992	Clifton Hill cat	0.9023	0.332626	30	10
93905831	Erick Staal	0.331419	0.03085	36	50
79504902	Bread Eater	0.499485	0.392567	18	18
2797396292	Bad Hindeland	0.772683	0.760574	25	17
773427987517702000	Easy Storage	0.851296	0.832165	5	48
23149578	Richard Haberkern	0.536802	0.037091	25	6
747177090345242000	William on the Level	0.587788	0.524666	8	41
3003739203	Francisco Putan	0.797635	0.699853	21	18
256586442	Graham Pike	0.061331	0.623509	11	47
299846174	Hlepage	0.156752	0.556349	3	17
161606606	Rod York	0.751832	0.356564	50	20
770898545385803000	Kevin Howells	0.650172	0.495224	38	38
3312979165	Young Entrep Expo	0.373747	0.668725	11	25
474296002	Vercovicium	0.188633	0.696913	3	50
352997492	Ben Smith	0.747825	0.336685	48	26
736892991042904000	US News	0.261152	0.766373	7	25
315847559	RAS	0.581193	0.411078	27	27
211581021	Jack Carter	0.13464	0.019438	30	36
25402353	Kitty Devine	0.514411	0.814501	13	46
2320677344	TheMaskedStockTrader	0.887521	0.588346	24	49
4684421	Mark Walley	0.177288	0.446253	3	36
773947924501893000	Sisky The Great	0.882815	0.39288	10	12
13568722	quixoticgeek	0.040388	0.481466	16	23
4821212529	Monica	0.831721	0.282847	17	46
711093105	Marmite:	0.88214	0.279676	7	35
129623639	Emma Vogelmann	0.085938	0.691517	13	47
1588428578	Christina Dongowski	0.209554	0.400457	40	18
219425028	Still Yes	0.828763	0.87841	2	47
501811285	angharad taunton	0.997295	0.305718	30	47
3231003813	Upstart Scotland	0.319977	0.931543	15	30
769738311309021000	meanfxspreads	0.391564	0.401529	40	39
484781566	Steve Lawrence	0.994885	0.873901	10	28
577854784	IaIN	0.710486	0.8506	16	38
710410524496957000	Oil Street	0.926821	0.143032	18	45
450567326	Cian Ã“ Concubhair	0.048991	0.179971	17	3
41211760	Joseph Jett	0.807554	0.56293	38	4
4832310436	SBE	0.202465	0.675457	1	37
3029945859	Timothy Davis	0.501664	0.948938	8	25
1734601676	Mike Fairhurst	0.1404	0.922435	44	8
322629395	???? ????????	0.633116	0.963596	18	23
431819231	crt1009afc	0.791126	0.061569	45	44
471203774	Rob	0.859535	0.968645	30	27
94928182	jane Tims	0.212331	0.281772	37	30
2899898647	Deplorable Vinnie	0.932648	0.198595	43	42
25967320	Steve Holt	0.802123	0.261968	3	23
3360948609	BAB Policy	0.662999	0.699139	36	37
2566049137	David Hunt	0.7766	0.142073	43	46
711510442020102000	?????? ????	0.007201	0.266489	11	42
429396291	Dan	0.04007	0.82887	25	1
762640656250638000	US News Today	0.374821	0.838671	9	25
53363343	Keiran Pedley	0.865935	0.063818	39	30
246124273	RD	0.343143	0.8311	43	21
1605924253	Jon Lane	0.481015	0.256239	13	5
1389085424	Progressives Zentrum	0.310038	0.005119	17	32
21135715	Helen Troy	0.196394	0.568621	46	13
